vin	V(in)	V(out)
1.284199999999875e+000	1.284200e+000	2.521853e-003
1.284299999999875e+000	1.284300e+000	2.517303e-003
1.284399999999875e+000	1.284400e+000	2.512759e-003
1.284499999999875e+000	1.284500e+000	2.508221e-003
1.284599999999875e+000	1.284600e+000	2.503690e-003
1.284699999999875e+000	1.284700e+000	2.499166e-003
1.284799999999875e+000	1.284800e+000	2.494648e-003
1.284899999999875e+000	1.284900e+000	2.490137e-003
1.284999999999875e+000	1.285000e+000	2.485633e-003
1.285099999999875e+000	1.285100e+000	2.481135e-003
1.285199999999875e+000	1.285200e+000	2.476644e-003
1.285299999999875e+000	1.285300e+000	2.472159e-003
1.285399999999875e+000	1.285400e+000	2.467681e-003
1.285499999999875e+000	1.285500e+000	2.463209e-003
1.285599999999875e+000	1.285600e+000	2.458744e-003
1.285699999999875e+000	1.285700e+000	2.454286e-003
1.285799999999875e+000	1.285800e+000	2.449834e-003
1.285899999999875e+000	1.285900e+000	2.445388e-003
1.285999999999875e+000	1.286000e+000	2.440949e-003
1.286099999999875e+000	1.286100e+000	2.436517e-003
1.286199999999875e+000	1.286200e+000	2.432091e-003
1.286299999999875e+000	1.286300e+000	2.427672e-003
1.286399999999875e+000	1.286400e+000	2.423259e-003
1.286499999999875e+000	1.286500e+000	2.418853e-003
1.286599999999875e+000	1.286600e+000	2.414453e-003
1.286699999999875e+000	1.286700e+000	2.410060e-003
1.286799999999875e+000	1.286800e+000	2.405673e-003
1.286899999999875e+000	1.286900e+000	2.401293e-003
1.286999999999875e+000	1.287000e+000	2.396919e-003
1.287099999999875e+000	1.287100e+000	2.392551e-003
1.287199999999875e+000	1.287200e+000	2.388190e-003
1.287299999999875e+000	1.287300e+000	2.383836e-003
1.287399999999875e+000	1.287400e+000	2.379488e-003
1.287499999999875e+000	1.287500e+000	2.375146e-003
1.287599999999875e+000	1.287600e+000	2.370811e-003
1.287699999999875e+000	1.287700e+000	2.366483e-003
1.287799999999875e+000	1.287800e+000	2.362160e-003
1.287899999999875e+000	1.287900e+000	2.357844e-003
1.287999999999875e+000	1.288000e+000	2.353535e-003
1.288099999999875e+000	1.288100e+000	2.349232e-003
1.288199999999875e+000	1.288200e+000	2.344935e-003
1.288299999999875e+000	1.288300e+000	2.340645e-003
1.288399999999875e+000	1.288400e+000	2.336361e-003
1.288499999999875e+000	1.288500e+000	2.332084e-003
1.288599999999875e+000	1.288600e+000	2.327813e-003
1.288699999999875e+000	1.288700e+000	2.323548e-003
1.288799999999875e+000	1.288800e+000	2.319290e-003
1.288899999999875e+000	1.288900e+000	2.315038e-003
1.288999999999875e+000	1.289000e+000	2.310793e-003
1.289099999999875e+000	1.289100e+000	2.306553e-003
1.289199999999874e+000	1.289200e+000	2.302320e-003
1.289299999999874e+000	1.289300e+000	2.298094e-003
1.289399999999874e+000	1.289400e+000	2.293874e-003
1.289499999999874e+000	1.289500e+000	2.289660e-003
1.289599999999874e+000	1.289600e+000	2.285452e-003
1.289699999999874e+000	1.289700e+000	2.281251e-003
1.289799999999874e+000	1.289800e+000	2.277056e-003
1.289899999999874e+000	1.289900e+000	2.272868e-003
1.289999999999874e+000	1.290000e+000	2.268685e-003
1.290099999999874e+000	1.290100e+000	2.264509e-003
1.290199999999874e+000	1.290200e+000	2.260339e-003
1.290299999999874e+000	1.290300e+000	2.256176e-003
1.290399999999874e+000	1.290400e+000	2.252019e-003
1.290499999999874e+000	1.290500e+000	2.247868e-003
1.290599999999874e+000	1.290600e+000	2.243723e-003
1.290699999999874e+000	1.290700e+000	2.239585e-003
1.290799999999874e+000	1.290800e+000	2.235453e-003
1.290899999999874e+000	1.290900e+000	2.231327e-003
1.290999999999874e+000	1.291000e+000	2.227207e-003
1.291099999999874e+000	1.291100e+000	2.223094e-003
1.291199999999874e+000	1.291200e+000	2.218987e-003
1.291299999999874e+000	1.291300e+000	2.214886e-003
1.291399999999874e+000	1.291400e+000	2.210791e-003
1.291499999999874e+000	1.291500e+000	2.206702e-003
1.291599999999874e+000	1.291600e+000	2.202620e-003
1.291699999999874e+000	1.291700e+000	2.198544e-003
1.291799999999874e+000	1.291800e+000	2.194474e-003
1.291899999999874e+000	1.291900e+000	2.190410e-003
1.291999999999874e+000	1.292000e+000	2.186353e-003
1.292099999999874e+000	1.292100e+000	2.182301e-003
1.292199999999874e+000	1.292200e+000	2.178256e-003
1.292299999999874e+000	1.292300e+000	2.174217e-003
1.292399999999874e+000	1.292400e+000	2.170184e-003
1.292499999999874e+000	1.292500e+000	2.166157e-003
1.292599999999874e+000	1.292600e+000	2.162137e-003
1.292699999999874e+000	1.292700e+000	2.158122e-003
1.292799999999874e+000	1.292800e+000	2.154114e-003
1.292899999999874e+000	1.292900e+000	2.150112e-003
1.292999999999874e+000	1.293000e+000	2.146116e-003
1.293099999999874e+000	1.293100e+000	2.142126e-003
1.293199999999874e+000	1.293200e+000	2.138142e-003
1.293299999999874e+000	1.293300e+000	2.134164e-003
1.293399999999874e+000	1.293400e+000	2.130192e-003
1.293499999999874e+000	1.293500e+000	2.126227e-003
1.293599999999874e+000	1.293600e+000	2.122267e-003
1.293699999999874e+000	1.293700e+000	2.118314e-003
1.293799999999874e+000	1.293800e+000	2.114367e-003
1.293899999999874e+000	1.293900e+000	2.110425e-003
1.293999999999874e+000	1.294000e+000	2.106490e-003
1.294099999999874e+000	1.294100e+000	2.102561e-003
1.294199999999874e+000	1.294200e+000	2.098638e-003
1.294299999999874e+000	1.294300e+000	2.094721e-003
1.294399999999874e+000	1.294400e+000	2.090810e-003
1.294499999999874e+000	1.294500e+000	2.086905e-003
1.294599999999874e+000	1.294600e+000	2.083006e-003
1.294699999999874e+000	1.294700e+000	2.079113e-003
1.294799999999874e+000	1.294800e+000	2.075226e-003
1.294899999999874e+000	1.294900e+000	2.071345e-003
1.294999999999874e+000	1.295000e+000	2.067470e-003
1.295099999999874e+000	1.295100e+000	2.063601e-003
1.295199999999874e+000	1.295200e+000	2.059738e-003
1.295299999999874e+000	1.295300e+000	2.055882e-003
1.295399999999874e+000	1.295400e+000	2.052031e-003
1.295499999999874e+000	1.295500e+000	2.048186e-003
1.295599999999874e+000	1.295600e+000	2.044346e-003
1.295699999999874e+000	1.295700e+000	2.040514e-003
1.295799999999874e+000	1.295800e+000	2.036686e-003
1.295899999999874e+000	1.295900e+000	2.032865e-003
1.295999999999874e+000	1.296000e+000	2.029050e-003
1.296099999999874e+000	1.296100e+000	2.025241e-003
1.296199999999874e+000	1.296200e+000	2.021437e-003
1.296299999999874e+000	1.296300e+000	2.017640e-003
1.296399999999874e+000	1.296400e+000	2.013848e-003
1.296499999999874e+000	1.296500e+000	2.010063e-003
1.296599999999874e+000	1.296600e+000	2.006283e-003
1.296699999999874e+000	1.296700e+000	2.002509e-003
1.296799999999874e+000	1.296800e+000	1.998741e-003
1.296899999999874e+000	1.296900e+000	1.994980e-003
1.296999999999874e+000	1.297000e+000	1.991223e-003
1.297099999999874e+000	1.297100e+000	1.987473e-003
1.297199999999874e+000	1.297200e+000	1.983729e-003
1.297299999999874e+000	1.297300e+000	1.979990e-003
1.297399999999874e+000	1.297400e+000	1.976258e-003
1.297499999999874e+000	1.297500e+000	1.972531e-003
1.297599999999874e+000	1.297600e+000	1.968810e-003
1.297699999999874e+000	1.297700e+000	1.965095e-003
1.297799999999874e+000	1.297800e+000	1.961385e-003
1.297899999999874e+000	1.297900e+000	1.957682e-003
1.297999999999874e+000	1.298000e+000	1.953984e-003
1.298099999999874e+000	1.298100e+000	1.950293e-003
1.298199999999874e+000	1.298200e+000	1.946607e-003
1.298299999999873e+000	1.298300e+000	1.942926e-003
1.298399999999873e+000	1.298400e+000	1.939252e-003
1.298499999999873e+000	1.298500e+000	1.935583e-003
1.298599999999873e+000	1.298600e+000	1.931921e-003
1.298699999999873e+000	1.298700e+000	1.928264e-003
1.298799999999873e+000	1.298800e+000	1.924612e-003
1.298899999999873e+000	1.298900e+000	1.920967e-003
1.298999999999873e+000	1.299000e+000	1.917327e-003
1.299099999999873e+000	1.299100e+000	1.913693e-003
1.299199999999873e+000	1.299200e+000	1.910065e-003
1.299299999999873e+000	1.299300e+000	1.906442e-003
1.299399999999873e+000	1.299400e+000	1.902826e-003
1.299499999999873e+000	1.299500e+000	1.899215e-003
1.299599999999873e+000	1.299600e+000	1.895609e-003
1.299699999999873e+000	1.299700e+000	1.892010e-003
1.299799999999873e+000	1.299800e+000	1.888416e-003
1.299899999999873e+000	1.299900e+000	1.884828e-003
1.299999999999873e+000	1.300000e+000	1.881245e-003
1.300099999999873e+000	1.300100e+000	1.877669e-003
1.300199999999873e+000	1.300200e+000	1.874098e-003
1.300299999999873e+000	1.300300e+000	1.870532e-003
1.300399999999873e+000	1.300400e+000	1.866973e-003
1.300499999999873e+000	1.300500e+000	1.863419e-003
1.300599999999873e+000	1.300600e+000	1.859870e-003
1.300699999999873e+000	1.300700e+000	1.856328e-003
1.300799999999873e+000	1.300800e+000	1.852790e-003
1.300899999999873e+000	1.300900e+000	1.849259e-003
1.300999999999873e+000	1.301000e+000	1.845733e-003
1.301099999999873e+000	1.301100e+000	1.842213e-003
1.301199999999873e+000	1.301200e+000	1.838699e-003
1.301299999999873e+000	1.301300e+000	1.835190e-003
1.301399999999873e+000	1.301400e+000	1.831687e-003
1.301499999999873e+000	1.301500e+000	1.828189e-003
1.301599999999873e+000	1.301600e+000	1.824697e-003
1.301699999999873e+000	1.301700e+000	1.821211e-003
1.301799999999873e+000	1.301800e+000	1.817730e-003
1.301899999999873e+000	1.301900e+000	1.814255e-003
1.301999999999873e+000	1.302000e+000	1.810785e-003
1.302099999999873e+000	1.302100e+000	1.807321e-003
1.302199999999873e+000	1.302200e+000	1.803862e-003
1.302299999999873e+000	1.302300e+000	1.800410e-003
1.302399999999873e+000	1.302400e+000	1.796962e-003
1.302499999999873e+000	1.302500e+000	1.793520e-003
1.302599999999873e+000	1.302600e+000	1.790084e-003
1.302699999999873e+000	1.302700e+000	1.786653e-003
1.302799999999873e+000	1.302800e+000	1.783228e-003
1.302899999999873e+000	1.302900e+000	1.779808e-003
1.302999999999873e+000	1.303000e+000	1.776394e-003
1.303099999999873e+000	1.303100e+000	1.772986e-003
1.303199999999873e+000	1.303200e+000	1.769582e-003
1.303299999999873e+000	1.303300e+000	1.766185e-003
1.303399999999873e+000	1.303400e+000	1.762793e-003
1.303499999999873e+000	1.303500e+000	1.759406e-003
1.303599999999873e+000	1.303600e+000	1.756025e-003
1.303699999999873e+000	1.303700e+000	1.752649e-003
1.303799999999873e+000	1.303800e+000	1.749279e-003
1.303899999999873e+000	1.303900e+000	1.745914e-003
1.303999999999873e+000	1.304000e+000	1.742555e-003
1.304099999999873e+000	1.304100e+000	1.739201e-003
1.304199999999873e+000	1.304200e+000	1.735853e-003
1.304299999999873e+000	1.304300e+000	1.732510e-003
1.304399999999873e+000	1.304400e+000	1.729172e-003
1.304499999999873e+000	1.304500e+000	1.725840e-003
1.304599999999873e+000	1.304600e+000	1.722514e-003
1.304699999999873e+000	1.304700e+000	1.719192e-003
1.304799999999873e+000	1.304800e+000	1.715877e-003
1.304899999999873e+000	1.304900e+000	1.712566e-003
1.304999999999873e+000	1.305000e+000	1.709261e-003
1.305099999999873e+000	1.305100e+000	1.705962e-003
1.305199999999873e+000	1.305200e+000	1.702667e-003
1.305299999999873e+000	1.305300e+000	1.699379e-003
1.305399999999873e+000	1.305400e+000	1.696095e-003
1.305499999999873e+000	1.305500e+000	1.692817e-003
1.305599999999873e+000	1.305600e+000	1.689544e-003
1.305699999999873e+000	1.305700e+000	1.686277e-003
1.305799999999873e+000	1.305800e+000	1.683015e-003
1.305899999999873e+000	1.305900e+000	1.679758e-003
1.305999999999873e+000	1.306000e+000	1.676507e-003
1.306099999999873e+000	1.306100e+000	1.673261e-003
1.306199999999873e+000	1.306200e+000	1.670020e-003
1.306299999999873e+000	1.306300e+000	1.666785e-003
1.306399999999873e+000	1.306400e+000	1.663555e-003
1.306499999999873e+000	1.306500e+000	1.660330e-003
1.306599999999873e+000	1.306600e+000	1.657111e-003
1.306699999999873e+000	1.306700e+000	1.653897e-003
1.306799999999873e+000	1.306800e+000	1.650688e-003
1.306899999999873e+000	1.306900e+000	1.647484e-003
1.306999999999873e+000	1.307000e+000	1.644286e-003
1.307099999999873e+000	1.307100e+000	1.641093e-003
1.307199999999873e+000	1.307200e+000	1.637906e-003
1.307299999999873e+000	1.307300e+000	1.634723e-003
1.307399999999872e+000	1.307400e+000	1.631546e-003
1.307499999999872e+000	1.307500e+000	1.628374e-003
1.307599999999872e+000	1.307600e+000	1.625207e-003
1.307699999999872e+000	1.307700e+000	1.622046e-003
1.307799999999872e+000	1.307800e+000	1.618890e-003
1.307899999999872e+000	1.307900e+000	1.615739e-003
1.307999999999872e+000	1.308000e+000	1.612593e-003
1.308099999999872e+000	1.308100e+000	1.609452e-003
1.308199999999872e+000	1.308200e+000	1.606317e-003
1.308299999999872e+000	1.308300e+000	1.603187e-003
1.308399999999872e+000	1.308400e+000	1.600062e-003
1.308499999999872e+000	1.308500e+000	1.596942e-003
1.308599999999872e+000	1.308600e+000	1.593828e-003
1.308699999999872e+000	1.308700e+000	1.590718e-003
1.308799999999872e+000	1.308800e+000	1.587614e-003
1.308899999999872e+000	1.308900e+000	1.584515e-003
1.308999999999872e+000	1.309000e+000	1.581421e-003
1.309099999999872e+000	1.309100e+000	1.578332e-003
1.309199999999872e+000	1.309200e+000	1.575249e-003
1.309299999999872e+000	1.309300e+000	1.572170e-003
1.309399999999872e+000	1.309400e+000	1.569097e-003
1.309499999999872e+000	1.309500e+000	1.566029e-003
1.309599999999872e+000	1.309600e+000	1.562966e-003
1.309699999999872e+000	1.309700e+000	1.559908e-003
1.309799999999872e+000	1.309800e+000	1.556855e-003
1.309899999999872e+000	1.309900e+000	1.553807e-003
1.309999999999872e+000	1.310000e+000	1.550765e-003
1.310099999999872e+000	1.310100e+000	1.547727e-003
1.310199999999872e+000	1.310200e+000	1.544695e-003
1.310299999999872e+000	1.310300e+000	1.541667e-003
1.310399999999872e+000	1.310400e+000	1.538645e-003
1.310499999999872e+000	1.310500e+000	1.535628e-003
1.310599999999872e+000	1.310600e+000	1.532616e-003
1.310699999999872e+000	1.310700e+000	1.529609e-003
1.310799999999872e+000	1.310800e+000	1.526607e-003
1.310899999999872e+000	1.310900e+000	1.523610e-003
1.310999999999872e+000	1.311000e+000	1.520618e-003
1.311099999999872e+000	1.311100e+000	1.517631e-003
1.311199999999872e+000	1.311200e+000	1.514649e-003
1.311299999999872e+000	1.311300e+000	1.511672e-003
1.311399999999872e+000	1.311400e+000	1.508700e-003
1.311499999999872e+000	1.311500e+000	1.505733e-003
1.311599999999872e+000	1.311600e+000	1.502771e-003
1.311699999999872e+000	1.311700e+000	1.499815e-003
1.311799999999872e+000	1.311800e+000	1.496863e-003
1.311899999999872e+000	1.311900e+000	1.493916e-003
1.311999999999872e+000	1.312000e+000	1.490974e-003
1.312099999999872e+000	1.312100e+000	1.488037e-003
1.312199999999872e+000	1.312200e+000	1.485105e-003
1.312299999999872e+000	1.312300e+000	1.482178e-003
1.312399999999872e+000	1.312400e+000	1.479256e-003
1.312499999999872e+000	1.312500e+000	1.476339e-003
1.312599999999872e+000	1.312600e+000	1.473427e-003
1.312699999999872e+000	1.312700e+000	1.470520e-003
1.312799999999872e+000	1.312800e+000	1.467617e-003
1.312899999999872e+000	1.312900e+000	1.464720e-003
1.312999999999872e+000	1.313000e+000	1.461828e-003
1.313099999999872e+000	1.313100e+000	1.458940e-003
1.313199999999872e+000	1.313200e+000	1.456058e-003
1.313299999999872e+000	1.313300e+000	1.453180e-003
1.313399999999872e+000	1.313400e+000	1.450307e-003
1.313499999999872e+000	1.313500e+000	1.447439e-003
1.313599999999872e+000	1.313600e+000	1.444576e-003
1.313699999999872e+000	1.313700e+000	1.441718e-003
1.313799999999872e+000	1.313800e+000	1.438865e-003
1.313899999999872e+000	1.313900e+000	1.436016e-003
1.313999999999872e+000	1.314000e+000	1.433173e-003
1.314099999999872e+000	1.314100e+000	1.430334e-003
1.314199999999872e+000	1.314200e+000	1.427500e-003
1.314299999999872e+000	1.314300e+000	1.424671e-003
1.314399999999872e+000	1.314400e+000	1.421847e-003
1.314499999999872e+000	1.314500e+000	1.419028e-003
1.314599999999872e+000	1.314600e+000	1.416213e-003
1.314699999999872e+000	1.314700e+000	1.413404e-003
1.314799999999872e+000	1.314800e+000	1.410599e-003
1.314899999999872e+000	1.314900e+000	1.407799e-003
1.314999999999872e+000	1.315000e+000	1.405004e-003
1.315099999999872e+000	1.315100e+000	1.402213e-003
1.315199999999872e+000	1.315200e+000	1.399427e-003
1.315299999999872e+000	1.315300e+000	1.396646e-003
1.315399999999872e+000	1.315400e+000	1.393870e-003
1.315499999999872e+000	1.315500e+000	1.391099e-003
1.315599999999872e+000	1.315600e+000	1.388332e-003
1.315699999999872e+000	1.315700e+000	1.385571e-003
1.315799999999872e+000	1.315800e+000	1.382814e-003
1.315899999999872e+000	1.315900e+000	1.380061e-003
1.315999999999872e+000	1.316000e+000	1.377314e-003
1.316099999999872e+000	1.316100e+000	1.374571e-003
1.316199999999872e+000	1.316200e+000	1.371833e-003
1.316299999999872e+000	1.316300e+000	1.369099e-003
1.316399999999872e+000	1.316400e+000	1.366371e-003
1.316499999999871e+000	1.316500e+000	1.363647e-003
1.316599999999871e+000	1.316600e+000	1.360927e-003
1.316699999999871e+000	1.316700e+000	1.358213e-003
1.316799999999871e+000	1.316800e+000	1.355503e-003
1.316899999999871e+000	1.316900e+000	1.352798e-003
1.316999999999871e+000	1.317000e+000	1.350097e-003
1.317099999999871e+000	1.317100e+000	1.347402e-003
1.317199999999871e+000	1.317200e+000	1.344710e-003
1.317299999999871e+000	1.317300e+000	1.342024e-003
1.317399999999871e+000	1.317400e+000	1.339342e-003
1.317499999999871e+000	1.317500e+000	1.336665e-003
1.317599999999871e+000	1.317600e+000	1.333992e-003
1.317699999999871e+000	1.317700e+000	1.331325e-003
1.317799999999871e+000	1.317800e+000	1.328661e-003
1.317899999999871e+000	1.317900e+000	1.326003e-003
1.317999999999871e+000	1.318000e+000	1.323349e-003
1.318099999999871e+000	1.318100e+000	1.320699e-003
1.318199999999871e+000	1.318200e+000	1.318055e-003
1.318299999999871e+000	1.318300e+000	1.315414e-003
1.318399999999871e+000	1.318400e+000	1.312779e-003
1.318499999999871e+000	1.318500e+000	1.310148e-003
1.318599999999871e+000	1.318600e+000	1.307521e-003
1.318699999999871e+000	1.318700e+000	1.304900e-003
1.318799999999871e+000	1.318800e+000	1.302282e-003
1.318899999999871e+000	1.318900e+000	1.299670e-003
1.318999999999871e+000	1.319000e+000	1.297062e-003
1.319099999999871e+000	1.319100e+000	1.294458e-003
1.319199999999871e+000	1.319200e+000	1.291859e-003
1.319299999999871e+000	1.319300e+000	1.289265e-003
1.319399999999871e+000	1.319400e+000	1.286675e-003
1.319499999999871e+000	1.319500e+000	1.284090e-003
1.319599999999871e+000	1.319600e+000	1.281509e-003
1.319699999999871e+000	1.319700e+000	1.278932e-003
1.319799999999871e+000	1.319800e+000	1.276361e-003
1.319899999999871e+000	1.319900e+000	1.273793e-003
1.319999999999871e+000	1.320000e+000	1.271231e-003
1.320099999999871e+000	1.320100e+000	1.268672e-003
1.320199999999871e+000	1.320200e+000	1.266118e-003
1.320299999999871e+000	1.320300e+000	1.263569e-003
1.320399999999871e+000	1.320400e+000	1.261024e-003
1.320499999999871e+000	1.320500e+000	1.258484e-003
1.320599999999871e+000	1.320600e+000	1.255948e-003
1.320699999999871e+000	1.320700e+000	1.253417e-003
1.320799999999871e+000	1.320800e+000	1.250890e-003
1.320899999999871e+000	1.320900e+000	1.248367e-003
1.320999999999871e+000	1.321000e+000	1.245849e-003
1.321099999999871e+000	1.321100e+000	1.243336e-003
1.321199999999871e+000	1.321200e+000	1.240827e-003
1.321299999999871e+000	1.321300e+000	1.238322e-003
1.321399999999871e+000	1.321400e+000	1.235822e-003
1.321499999999871e+000	1.321500e+000	1.233326e-003
1.321599999999871e+000	1.321600e+000	1.230834e-003
1.321699999999871e+000	1.321700e+000	1.228347e-003
1.321799999999871e+000	1.321800e+000	1.225864e-003
1.321899999999871e+000	1.321900e+000	1.223386e-003
1.321999999999871e+000	1.322000e+000	1.220912e-003
1.322099999999871e+000	1.322100e+000	1.218443e-003
1.322199999999871e+000	1.322200e+000	1.215978e-003
1.322299999999871e+000	1.322300e+000	1.213517e-003
1.322399999999871e+000	1.322400e+000	1.211060e-003
1.322499999999871e+000	1.322500e+000	1.208608e-003
1.322599999999871e+000	1.322600e+000	1.206161e-003
1.322699999999871e+000	1.322700e+000	1.203717e-003
1.322799999999871e+000	1.322800e+000	1.201278e-003
1.322899999999871e+000	1.322900e+000	1.198844e-003
1.322999999999871e+000	1.323000e+000	1.196413e-003
1.323099999999871e+000	1.323100e+000	1.193987e-003
1.323199999999871e+000	1.323200e+000	1.191566e-003
1.323299999999871e+000	1.323300e+000	1.189148e-003
1.323399999999871e+000	1.323400e+000	1.186735e-003
1.323499999999871e+000	1.323500e+000	1.184326e-003
1.323599999999871e+000	1.323600e+000	1.181922e-003
1.323699999999871e+000	1.323700e+000	1.179522e-003
1.323799999999871e+000	1.323800e+000	1.177126e-003
1.323899999999871e+000	1.323900e+000	1.174734e-003
1.323999999999871e+000	1.324000e+000	1.172347e-003
1.324099999999871e+000	1.324100e+000	1.169964e-003
1.324199999999871e+000	1.324200e+000	1.167585e-003
1.324299999999871e+000	1.324300e+000	1.165211e-003
1.324399999999871e+000	1.324400e+000	1.162840e-003
1.324499999999871e+000	1.324500e+000	1.160474e-003
1.324599999999871e+000	1.324600e+000	1.158112e-003
1.324699999999871e+000	1.324700e+000	1.155755e-003
1.324799999999871e+000	1.324800e+000	1.153401e-003
1.324899999999871e+000	1.324900e+000	1.151052e-003
1.324999999999871e+000	1.325000e+000	1.148707e-003
1.325099999999871e+000	1.325100e+000	1.146367e-003
1.325199999999871e+000	1.325200e+000	1.144030e-003
1.325299999999871e+000	1.325300e+000	1.141698e-003
1.325399999999871e+000	1.325400e+000	1.139370e-003
1.325499999999870e+000	1.325500e+000	1.137046e-003
1.325599999999870e+000	1.325600e+000	1.134726e-003
1.325699999999870e+000	1.325700e+000	1.132410e-003
1.325799999999870e+000	1.325800e+000	1.130099e-003
1.325899999999870e+000	1.325900e+000	1.127792e-003
1.325999999999870e+000	1.326000e+000	1.125489e-003
1.326099999999870e+000	1.326100e+000	1.123190e-003
1.326199999999870e+000	1.326200e+000	1.120895e-003
1.326299999999870e+000	1.326300e+000	1.118604e-003
1.326399999999870e+000	1.326400e+000	1.116318e-003
1.326499999999870e+000	1.326500e+000	1.114035e-003
1.326599999999870e+000	1.326600e+000	1.111757e-003
1.326699999999870e+000	1.326700e+000	1.109483e-003
1.326799999999870e+000	1.326800e+000	1.107213e-003
1.326899999999870e+000	1.326900e+000	1.104947e-003
1.326999999999870e+000	1.327000e+000	1.102685e-003
1.327099999999870e+000	1.327100e+000	1.100427e-003
1.327199999999870e+000	1.327200e+000	1.098173e-003
1.327299999999870e+000	1.327300e+000	1.095924e-003
1.327399999999870e+000	1.327400e+000	1.093678e-003
1.327499999999870e+000	1.327500e+000	1.091437e-003
1.327599999999870e+000	1.327600e+000	1.089200e-003
1.327699999999870e+000	1.327700e+000	1.086966e-003
1.327799999999870e+000	1.327800e+000	1.084737e-003
1.327899999999870e+000	1.327900e+000	1.082512e-003
1.327999999999870e+000	1.328000e+000	1.080291e-003
1.328099999999870e+000	1.328100e+000	1.078074e-003
1.328199999999870e+000	1.328200e+000	1.075861e-003
1.328299999999870e+000	1.328300e+000	1.073651e-003
1.328399999999870e+000	1.328400e+000	1.071446e-003
1.328499999999870e+000	1.328500e+000	1.069246e-003
1.328599999999870e+000	1.328600e+000	1.067048e-003
1.328699999999870e+000	1.328700e+000	1.064855e-003
1.328799999999870e+000	1.328800e+000	1.062666e-003
1.328899999999870e+000	1.328900e+000	1.060481e-003
1.328999999999870e+000	1.329000e+000	1.058300e-003
1.329099999999870e+000	1.329100e+000	1.056123e-003
1.329199999999870e+000	1.329200e+000	1.053950e-003
1.329299999999870e+000	1.329300e+000	1.051781e-003
1.329399999999870e+000	1.329400e+000	1.049616e-003
1.329499999999870e+000	1.329500e+000	1.047455e-003
1.329599999999870e+000	1.329600e+000	1.045298e-003
1.329699999999870e+000	1.329700e+000	1.043144e-003
1.329799999999870e+000	1.329800e+000	1.040995e-003
1.329899999999870e+000	1.329900e+000	1.038850e-003
1.329999999999870e+000	1.330000e+000	1.036708e-003
1.330099999999870e+000	1.330100e+000	1.034571e-003
1.330199999999870e+000	1.330200e+000	1.032437e-003
1.330299999999870e+000	1.330300e+000	1.030307e-003
1.330399999999870e+000	1.330400e+000	1.028182e-003
1.330499999999870e+000	1.330500e+000	1.026060e-003
1.330599999999870e+000	1.330600e+000	1.023942e-003
1.330699999999870e+000	1.330700e+000	1.021828e-003
1.330799999999870e+000	1.330800e+000	1.019717e-003
1.330899999999870e+000	1.330900e+000	1.017611e-003
1.330999999999870e+000	1.331000e+000	1.015509e-003
1.331099999999870e+000	1.331100e+000	1.013410e-003
1.331199999999870e+000	1.331200e+000	1.011315e-003
1.331299999999870e+000	1.331300e+000	1.009224e-003
1.331399999999870e+000	1.331400e+000	1.007137e-003
1.331499999999870e+000	1.331500e+000	1.005054e-003
1.331599999999870e+000	1.331600e+000	1.002975e-003
1.331699999999870e+000	1.331700e+000	1.000899e-003
1.331799999999870e+000	1.331800e+000	9.988277e-004
1.331899999999870e+000	1.331900e+000	9.967600e-004
1.331999999999870e+000	1.332000e+000	9.946959e-004
1.332099999999870e+000	1.332100e+000	9.926357e-004
1.332199999999870e+000	1.332200e+000	9.905794e-004
1.332299999999870e+000	1.332300e+000	9.885267e-004
1.332399999999870e+000	1.332400e+000	9.864779e-004
1.332499999999870e+000	1.332500e+000	9.844330e-004
1.332599999999870e+000	1.332600e+000	9.823918e-004
1.332699999999870e+000	1.332700e+000	9.803544e-004
1.332799999999870e+000	1.332800e+000	9.783207e-004
1.332899999999870e+000	1.332900e+000	9.762908e-004
1.332999999999870e+000	1.333000e+000	9.742647e-004
1.333099999999870e+000	1.333100e+000	9.722423e-004
1.333199999999870e+000	1.333200e+000	9.702237e-004
1.333299999999870e+000	1.333300e+000	9.682089e-004
1.333399999999870e+000	1.333400e+000	9.661978e-004
1.333499999999870e+000	1.333500e+000	9.641904e-004
1.333599999999870e+000	1.333600e+000	9.621868e-004
1.333699999999870e+000	1.333700e+000	9.601868e-004
1.333799999999870e+000	1.333800e+000	9.581906e-004
1.333899999999870e+000	1.333900e+000	9.561981e-004
1.333999999999870e+000	1.334000e+000	9.542094e-004
1.334099999999870e+000	1.334100e+000	9.522243e-004
1.334199999999870e+000	1.334200e+000	9.502429e-004
1.334299999999870e+000	1.334300e+000	9.482653e-004
1.334399999999870e+000	1.334400e+000	9.462913e-004
1.334499999999870e+000	1.334500e+000	9.443209e-004
1.334599999999869e+000	1.334600e+000	9.423543e-004
1.334699999999869e+000	1.334700e+000	9.403914e-004
1.334799999999869e+000	1.334800e+000	9.384321e-004
1.334899999999869e+000	1.334900e+000	9.364765e-004
1.334999999999869e+000	1.335000e+000	9.345245e-004
1.335099999999869e+000	1.335100e+000	9.325761e-004
1.335199999999869e+000	1.335200e+000	9.306315e-004
1.335299999999869e+000	1.335300e+000	9.286904e-004
1.335399999999869e+000	1.335400e+000	9.267530e-004
1.335499999999869e+000	1.335500e+000	9.248192e-004
1.335599999999869e+000	1.335600e+000	9.228890e-004
1.335699999999869e+000	1.335700e+000	9.209625e-004
1.335799999999869e+000	1.335800e+000	9.190396e-004
1.335899999999869e+000	1.335900e+000	9.171203e-004
